CONTIG	START	END	GC_CONTENT
chr8	115500001	115750000	0.354336
chr8	115750001	116000000	0.363448
chr8	116000001	116250000	0.373396
chr8	116250001	116500000	0.390260
chr8	116500001	116750000	0.400168
chr8	116750001	117000000	0.388788
chr8	117000001	117250000	0.385248
chr8	117250001	117500000	0.378100
chr8	117500001	117750000	0.391136
chr8	117750001	118000000	0.409672
chr8	118000001	118250000	0.407460
chr8	118250001	118500000	0.393708
chr8	118500001	118750000	0.391840
chr8	118750001	119000000	0.378100
chr8	119000001	119250000	0.380716
chr8	119250001	119500000	0.388092
chr8	119500001	119750000	0.396324
chr8	119750001	120000000	0.411616
chr8	120000001	120250000	0.402068
chr8	120250001	120500000	0.368284
chr8	120500001	120750000	0.398260
chr8	120750001	121000000	0.384136
chr8	121000001	121250000	0.377080
chr8	121250001	121500000	0.373524
chr8	121500001	121750000	0.386804
chr8	121750001	122000000	0.376004
chr8	122000001	122250000	0.368388
chr8	122250001	122500000	0.377840
chr8	122500001	122750000	0.423752
chr8	122750001	123000000	0.456668
chr8	123000001	123250000	0.432480
chr8	123250001	123500000	0.418864
chr8	123500001	123750000	0.442888
chr8	123750001	124000000	0.404512
chr8	124000001	124250000	0.422120
chr8	124250001	124500000	0.406336
chr8	124500001	124750000	0.444728
chr8	124750001	125000000	0.431180
chr8	125000001	125250000	0.387092
chr8	125250001	125500000	0.451440
chr8	125500001	125750000	0.447236
chr8	125750001	126000000	0.386960
chr8	126000001	126250000	0.377968
chr8	126250001	126500000	0.401400
chr8	126500001	126750000	0.413008
chr8	126750001	127000000	0.390696
chr8	127000001	127250000	0.385468
chr8	127250001	127500000	0.406256
chr8	127500001	127750000	0.429192
chr8	127750001	128000000	0.468084
chr8	128000001	128250000	0.432516
chr8	128250001	128500000	0.397636
chr8	128500001	128750000	0.378344
chr8	128750001	129000000	0.387632
chr8	129000001	129250000	0.380404
chr8	129250001	129500000	0.383400
chr8	129500001	129750000	0.399404
chr8	129750001	130000000	0.410864
chr8	130000001	130250000	0.429684
chr8	130250001	130500000	0.432716
chr8	130500001	130750000	0.417676
chr8	130750001	131000000	0.407420
chr8	131000001	131250000	0.388628
chr8	131250001	131500000	0.380852
chr8	131500001	131750000	0.379832
chr8	131750001	132000000	0.388124
chr8	132000001	132250000	0.425236
chr8	132250001	132500000	0.439160
chr8	132500001	132750000	0.405144
chr8	132750001	133000000	0.410784
chr8	133000001	133250000	0.467252
chr8	133250001	133500000	0.475916
chr8	133500001	133750000	0.458236
chr8	133750001	134000000	0.421496
chr8	134000001	134250000	0.393220
chr8	134250001	134500000	0.438348
chr8	134500001	134750000	0.442912
chr8	134750001	135000000	0.417356
chr8	135000001	135250000	0.420792
chr8	135250001	135500000	0.422780
chr8	135500001	135750000	0.411484
chr8	135750001	136000000	0.409080
chr8	136000001	136250000	0.392128
chr8	136250001	136500000	0.375288
chr8	136500001	136750000	0.369668
chr8	136750001	137000000	0.367736
chr8	137000001	137250000	0.367960
chr8	137250001	137500000	0.375728
chr8	137500001	137750000	0.373392
chr8	137750001	138000000	0.396996
chr8	138000001	138250000	0.415248
chr8	138250001	138500000	0.421444
chr8	138500001	138750000	0.447296
chr8	138750001	139000000	0.460528
chr8	139000001	139250000	0.417452
chr8	139250001	139500000	0.429192
chr8	139500001	139750000	0.489628
chr8	139750001	140000000	0.505584
chr8	140000001	140250000	0.453464
chr8	140250001	140500000	0.458228
chr8	140500001	140750000	0.470512
chr8	140750001	141000000	0.392668
chr8	141000001	141250000	0.518436
chr8	141250001	141500000	0.559912
chr8	141500001	141750000	0.557188
chr8	141750001	142000000	0.513544
chr8	142000001	142250000	0.551824
chr8	142250001	142500000	0.573644
chr8	142500001	142750000	0.555564
chr8	142750001	143000000	0.506896
chr8	143000001	143250000	0.527964
chr8	143250001	143500000	0.578044
chr8	143500001	143750000	0.571708
chr8	143750001	144000000	0.586672
chr8	144000001	144250000	0.538716
chr8	144250001	144500000	0.600728
chr8	144500001	144750000	0.530144
chr8	144750001	145000000	0.481660
chr8	145000001	145138636	0.436187
chr9	1	250000	0.417817
chr9	250001	500000	0.417568
chr9	500001	750000	0.420288
chr9	750001	1000000	0.442032
chr9	1000001	1250000	0.405076
chr9	1250001	1500000	0.394756
chr9	1500001	1750000	0.389832
chr9	1750001	2000000	0.398644
chr9	2000001	2250000	0.405500
chr9	2250001	2500000	0.398896
chr9	2500001	2750000	0.406352
chr9	2750001	3000000	0.395920
chr9	3000001	3250000	0.380156
chr9	3250001	3500000	0.349956
chr9	3500001	3750000	0.379688
chr9	3750001	4000000	0.399600
chr9	4000001	4250000	0.400760
chr9	4250001	4500000	0.410516
chr9	4500001	4750000	0.409272
chr9	4750001	5000000	0.413680
chr9	5000001	5250000	0.376700
chr9	5250001	5500000	0.390868
chr9	5500001	5750000	0.390308
chr9	5750001	6000000	0.391516
chr9	6000001	6250000	0.399116
chr9	6250001	6500000	0.396672
chr9	6500001	6750000	0.445124
chr9	6750001	7000000	0.405904
chr9	7000001	7250000	0.401580
chr9	7250001	7500000	0.401448
chr9	7500001	7750000	0.389132
chr9	7750001	8000000	0.385068
chr9	8000001	8250000	0.378304
chr9	8250001	8500000	0.375212
chr9	8500001	8750000	0.371132
chr9	8750001	9000000	0.372252
chr9	9000001	9250000	0.359748
chr9	9250001	9500000	0.345512
chr9	9500001	9750000	0.345116
chr9	9750001	10000000	0.353188
chr9	10000001	10250000	0.344808
chr9	10250001	10500000	0.344688
chr9	10500001	10750000	0.350248
chr9	10750001	11000000	0.366116
chr9	11000001	11250000	0.353372
chr9	11250001	11500000	0.357196
chr9	11500001	11750000	0.342152
chr9	11750001	12000000	0.343816
chr9	12000001	12250000	0.345372
chr9	12250001	12500000	0.354812
chr9	12500001	12750000	0.351844
chr9	12750001	13000000	0.368148
chr9	13000001	13250000	0.363728
chr9	13250001	13500000	0.379360
chr9	13500001	13750000	0.377544
chr9	13750001	14000000	0.382764
chr9	14000001	14250000	0.376648
chr9	14250001	14500000	0.402008
chr9	14500001	14750000	0.376032
chr9	14750001	15000000	0.396732
chr9	15000001	15250000	0.391304
chr9	15250001	15500000	0.413036
chr9	15500001	15750000	0.386500
chr9	15750001	16000000	0.358904
chr9	16000001	16250000	0.429420
chr9	16250001	16500000	0.427724
chr9	16500001	16750000	0.382000
chr9	16750001	17000000	0.411912
chr9	17000001	17250000	0.379488
chr9	17250001	17500000	0.360080
chr9	17500001	17750000	0.390124
chr9	17750001	18000000	0.392832
chr9	18000001	18250000	0.378880
chr9	18250001	18500000	0.381772
chr9	18500001	18750000	0.382780
chr9	18750001	19000000	0.417760
chr9	19000001	19250000	0.433288
chr9	19250001	19500000	0.408000
chr9	19500001	19750000	0.396588
chr9	19750001	20000000	0.387884
chr9	20000001	20250000	0.386744
chr9	20250001	20500000	0.386424
chr9	20500001	20750000	0.382032
chr9	20750001	21000000	0.363932
chr9	21000001	21250000	0.375772
chr9	21250001	21500000	0.377432
chr9	21500001	21750000	0.377140
chr9	21750001	22000000	0.398780
chr9	22000001	22250000	0.382160
chr9	22250001	22500000	0.368232
chr9	22500001	22750000	0.358860
chr9	22750001	23000000	0.358084
chr9	23000001	23250000	0.352892
chr9	23250001	23500000	0.363636
chr9	23500001	23750000	0.392720
chr9	23750001	24000000	0.377804
chr9	24000001	24250000	0.363340
chr9	24250001	24500000	0.362644
chr9	24500001	24750000	0.353372
chr9	24750001	25000000	0.349820
chr9	25000001	25250000	0.346336
chr9	25250001	25500000	0.348084
chr9	25500001	25750000	0.359896
chr9	25750001	26000000	0.366620
chr9	26000001	26250000	0.362184
chr9	26250001	26500000	0.368088
chr9	26500001	26750000	0.386568
chr9	26750001	27000000	0.382572
chr9	27000001	27250000	0.395796
chr9	27250001	27500000	0.412696
chr9	27500001	27750000	0.394312
chr9	27750001	28000000	0.378660
chr9	28000001	28250000	0.368048
chr9	28250001	28500000	0.361568
chr9	28500001	28750000	0.351324
chr9	28750001	29000000	0.357524
chr9	29000001	29250000	0.350648
chr9	29250001	29500000	0.356632
chr9	29500001	29750000	0.349224
chr9	29750001	30000000	0.348648
chr9	30000001	30250000	0.344496
chr9	30250001	30500000	0.347000
chr9	30500001	30750000	0.341852
chr9	30750001	31000000	0.348760
chr9	31000001	31250000	0.354736
chr9	31250001	31500000	0.353044
chr9	31500001	31750000	0.355328
chr9	31750001	32000000	0.369860
chr9	32000001	32250000	0.371788
chr9	32250001	32500000	0.397272
chr9	32500001	32750000	0.408500
chr9	32750001	33000000	0.414888
chr9	33000001	33250000	0.449944
chr9	33250001	33500000	0.469384
chr9	33500001	33750000	0.407180
chr9	33750001	34000000	0.425612
chr9	34000001	34250000	0.451568
chr9	34250001	34500000	0.453724
chr9	34500001	34750000	0.505840
chr9	34750001	35000000	0.427612
chr9	35000001	35250000	0.443472
chr9	35250001	35500000	0.416460
chr9	35500001	35750000	0.481188
chr9	35750001	36000000	0.449668
chr9	36000001	36250000	0.433540
chr9	36250001	36500000	0.430164
chr9	36500001	36750000	0.437264
chr9	36750001	37000000	0.490292
chr9	37000001	37250000	0.406244
chr9	37250001	37500000	0.425116
chr9	37500001	37750000	0.445936
chr9	37750001	38000000	0.447280
chr9	38000001	38250000	0.470580
chr9	38250001	38500000	0.456896
chr9	38500001	38750000	0.424696
chr9	38750001	39000000	0.408332
chr9	39000001	39250000	0.382820
chr9	39250001	39500000	0.396924
chr9	39500001	39750000	0.403212
chr9	39750001	40000000	0.369084
chr9	40000001	40250000	0.382844
chr9	40250001	40500000	0.394536
chr9	40500001	40750000	0.388094
chr9	40750001	41000000	0.389072
chr9	41000001	41250000	0.395606
chr9	41250001	41500000	0.375164
chr9	41500001	41750000	0.401712
chr9	41750001	42000000	0.404252
chr9	42000001	42250000	0.390900
chr9	42250001	42500000	0.402428
chr9	42500001	42750000	0.401596
chr9	42750001	43000000	0.400212
chr9	43000001	43250000	0.380753
chr9	43250001	43500000	0.372575
chr9	43500001	43750000	0.373552
chr9	43750001	44000000	0.374340
chr9	44000001	44250000	0.373828
chr9	44250001	44500000	0.374192
chr9	44500001	44750000	0.374804
chr9	44750001	45000000	0.375498
chr9	45000001	45250000	0.375784
chr9	45250001	45500000	0.374608
chr9	45500001	45750000	0.372238
chr9	60500001	60750000	0.379747
chr9	60750001	61000000	0.400270
chr9	61000001	61250000	0.395893
chr9	61250001	61500000	0.383586
chr9	61500001	61750000	0.441226
chr9	61750001	62000000	0.441570
chr9	62000001	62250000	0.407047
chr9	62250001	62500000	0.373308
chr9	62500001	62750000	0.399374
chr9	62750001	63000000	0.397307
chr9	63000001	63250000	0.397520
chr9	63250001	63500000	0.403881
chr9	63500001	63750000	0.368290
chr9	63750001	64000000	0.388355
chr9	64000001	64250000	0.386608
chr9	64250001	64500000	0.393994
chr9	64500001	64750000	0.386956
chr9	64750001	65000000	0.378726
chr9	65000001	65250000	0.410275
chr9	65250001	65500000	0.461110
chr9	65500001	65750000	0.411750
chr9	65750001	66000000	0.392996
chr9	66000001	66250000	0.402176
chr9	66250001	66500000	0.366887
chr9	66500001	66750000	0.393360
chr9	66750001	67000000	0.404580
chr9	67000001	67250000	0.385412
chr9	67250001	67500000	0.400784
chr9	67500001	67750000	0.441388
chr9	67750001	68000000	0.362564
chr9	68000001	68250000	0.375679
chr9	68250001	68500000	0.401456
chr9	68500001	68750000	0.412212
chr9	68750001	69000000	0.399644
chr9	69000001	69250000	0.442188
chr9	69250001	69500000	0.429592
chr9	69500001	69750000	0.389380
chr9	69750001	70000000	0.391584
chr9	70000001	70250000	0.403640
chr9	70250001	70500000	0.405896
chr9	70500001	70750000	0.403836
chr9	70750001	71000000	0.381804
chr9	71000001	71250000	0.372024
chr9	71250001	71500000	0.367192
chr9	71500001	71750000	0.390320
chr9	71750001	72000000	0.397952
chr9	72000001	72250000	0.411196
chr9	72250001	72500000	0.408548
chr9	72500001	72750000	0.395044
chr9	72750001	73000000	0.378848
chr9	73000001	73250000	0.358880
chr9	73250001	73500000	0.353292
chr9	73500001	73750000	0.345504
chr9	73750001	74000000	0.351260
chr9	74000001	74250000	0.362740
chr9	74250001	74500000	0.363828
chr9	74500001	74750000	0.376844
chr9	74750001	75000000	0.400880
chr9	75000001	75250000	0.400812
chr9	75250001	75500000	0.393620
chr9	75500001	75750000	0.386876
chr9	75750001	76000000	0.392520
chr9	76000001	76250000	0.390300
chr9	76250001	76500000	0.424288
chr9	76500001	76750000	0.414132
chr9	76750001	77000000	0.413480
chr9	77000001	77250000	0.400688
chr9	77250001	77500000	0.379500
chr9	77500001	77750000	0.413448
chr9	77750001	78000000	0.392428
chr9	78000001	78250000	0.400328
chr9	78250001	78500000	0.418284
chr9	78500001	78750000	0.390736
chr9	78750001	79000000	0.377496
chr9	79000001	79250000	0.381160
chr9	79250001	79500000	0.385988
chr9	79500001	79750000	0.394548
chr9	79750001	80000000	0.396068
chr9	80000001	80250000	0.375324
chr9	80250001	80500000	0.369476
chr9	80500001	80750000	0.365168
chr9	80750001	81000000	0.358452
chr9	81000001	81250000	0.374752
chr9	81250001	81500000	0.385772
chr9	81500001	81750000	0.429364
chr9	81750001	82000000	0.424172
chr9	82000001	82250000	0.387708
chr9	82250001	82500000	0.379960
chr9	82500001	82750000	0.384796
chr9	82750001	83000000	0.388368
chr9	83000001	83250000	0.390640
chr9	83250001	83500000	0.416136
chr9	83500001	83750000	0.406736
chr9	83750001	84000000	0.397836
chr9	84000001	84250000	0.406988
chr9	84250001	84500000	0.426432
chr9	84500001	84750000	0.403028
chr9	84750001	85000000	0.409756
chr9	85000001	85250000	0.406956
chr9	85250001	85500000	0.413460
chr9	85500001	85750000	0.383940
chr9	85750001	86000000	0.394812
chr9	86000001	86250000	0.429784
chr9	86250001	86500000	0.400844
chr9	86500001	86750000	0.415340
chr9	86750001	87000000	0.409844
chr9	87000001	87250000	0.399220
chr9	87250001	87500000	0.424416
chr9	87500001	87750000	0.446460
chr9	87750001	88000000	0.448800
chr9	88000001	88250000	0.443364
chr9	88250001	88500000	0.436488
chr9	88500001	88750000	0.439328
chr9	88750001	89000000	0.420220
chr9	89000001	89250000	0.425992
chr9	89250001	89500000	0.471648
chr9	89500001	89750000	0.479336
chr9	89750001	90000000	0.460698
chr9	90000001	90250000	0.420052
chr9	90250001	90500000	0.393900
chr9	90500001	90750000	0.401960
chr9	90750001	91000000	0.442964
chr9	91000001	91250000	0.437392
chr9	91250001	91500000	0.400452
chr9	91500001	91750000	0.425456
chr9	91750001	92000000	0.460812
chr9	92000001	92250000	0.436996
chr9	92250001	92500000	0.392580
chr9	92500001	92750000	0.448792
chr9	92750001	93000000	0.447764
chr9	93000001	93250000	0.533684
chr9	93250001	93500000	0.448164
chr9	93500001	93750000	0.471000
chr9	93750001	94000000	0.462928
chr9	94000001	94250000	0.413132
chr9	94250001	94500000	0.424988
chr9	94500001	94750000	0.443056
chr9	94750001	95000000	0.427620
chr9	95000001	95250000	0.430628
chr9	95250001	95500000	0.430032
chr9	95500001	95750000	0.456232
chr9	95750001	96000000	0.395708
chr9	96000001	96250000	0.466968
chr9	96250001	96500000	0.438520
chr9	96500001	96750000	0.428236
chr9	96750001	97000000	0.412932
chr9	97000001	97250000	0.416368
chr9	97250001	97500000	0.428024
chr9	97500001	97750000	0.435544
chr9	97750001	98000000	0.431220
chr9	98000001	98250000	0.476316
chr9	98250001	98500000	0.458236
chr9	98500001	98750000	0.458460
chr9	98750001	99000000	0.463284
chr9	99000001	99250000	0.429580
chr9	99250001	99500000	0.425576
chr9	99500001	99750000	0.388668
chr9	99750001	100000000	0.390304
chr9	100000001	100250000	0.380484
chr9	100250001	100500000	0.406716
chr9	100500001	100750000	0.398388
chr9	100750001	101000000	0.376768
chr9	101000001	101250000	0.383388
chr9	101250001	101500000	0.392876
chr9	101500001	101750000	0.385792
chr9	101750001	102000000	0.366772
chr9	102000001	102250000	0.358056
chr9	102250001	102500000	0.356416
chr9	102500001	102750000	0.344680
chr9	102750001	103000000	0.345064
chr9	103000001	103250000	0.348264
chr9	103250001	103500000	0.352768
chr9	103500001	103750000	0.355204
chr9	103750001	104000000	0.352336
chr9	104000001	104250000	0.367620
chr9	104250001	104500000	0.376344
chr9	104500001	104750000	0.369696
chr9	104750001	105000000	0.424996
chr9	105000001	105250000	0.427256
chr9	105250001	105500000	0.387648
chr9	105500001	105750000	0.384160
chr9	105750001	106000000	0.400092
chr9	106000001	106250000	0.387728
chr9	106250001	106500000	0.378492
chr9	106500001	106750000	0.392564
chr9	106750001	107000000	0.394164
chr9	107000001	107250000	0.416716
chr9	107250001	107500000	0.438720
chr9	107500001	107750000	0.451508
chr9	107750001	108000000	0.422748
chr9	108000001	108250000	0.408896
chr9	108250001	108500000	0.391968
chr9	108500001	108750000	0.418320
chr9	108750001	109000000	0.412968
chr9	109000001	109250000	0.417872
chr9	109250001	109500000	0.456904
chr9	109500001	109750000	0.406208
chr9	109750001	110000000	0.428792
chr9	110000001	110250000	0.428980
chr9	110250001	110500000	0.396884
chr9	110500001	110750000	0.367412
chr9	110750001	111000000	0.377444
chr9	111000001	111250000	0.385984
chr9	111250001	111500000	0.392608
chr9	111500001	111750000	0.411628
chr9	111750001	112000000	0.411336
chr9	112000001	112250000	0.419108
chr9	112250001	112500000	0.403364
chr9	112500001	112750000	0.400940
chr9	112750001	113000000	0.432720
chr9	113000001	113250000	0.442712
chr9	113250001	113500000	0.451000
chr9	113500001	113750000	0.484420
chr9	113750001	114000000	0.429988
chr9	114000001	114250000	0.502048
chr9	114250001	114500000	0.500500
chr9	114500001	114750000	0.443696
chr9	114750001	115000000	0.412652
chr9	115000001	115250000	0.412772
chr9	115250001	115500000	0.393868
chr9	115500001	115750000	0.375116
chr9	115750001	116000000	0.378884
chr9	116000001	116250000	0.393780
chr9	116250001	116500000	0.423600
chr9	116500001	116750000	0.414816
chr9	116750001	117000000	0.418436
chr9	117000001	117250000	0.413736
chr9	117250001	117500000	0.419452
chr9	117500001	117750000	0.387768
chr9	117750001	118000000	0.384336
chr9	118000001	118250000	0.367264
chr9	118250001	118500000	0.368888
chr9	118500001	118750000	0.379704
chr9	118750001	119000000	0.371308
chr9	119000001	119250000	0.388288
chr9	119250001	119500000	0.399816
chr9	119500001	119750000	0.403144
chr9	119750001	120000000	0.416564
chr9	120000001	120250000	0.436584
chr9	120250001	120500000	0.443060
chr9	120500001	120750000	0.411476
chr9	120750001	121000000	0.440504
chr9	121000001	121250000	0.391856
chr9	121250001	121500000	0.442848
chr9	121500001	121750000	0.515932
chr9	121750001	122000000	0.473428
chr9	122000001	122250000	0.460896
chr9	122250001	122500000	0.430952
chr9	122500001	122750000	0.389464
chr9	122750001	123000000	0.411844
chr9	123000001	123250000	0.389812
chr9	123250001	123500000	0.494328
chr9	123500001	123750000	0.417112
chr9	123750001	124000000	0.413644
chr9	124000001	124250000	0.475592
chr9	124250001	124500000	0.514080
chr9	124500001	124750000	0.420208
chr9	124750001	125000000	0.463284
chr9	125000001	125250000	0.427316
chr9	125250001	125500000	0.457600
chr9	125500001	125750000	0.417896
chr9	125750001	126000000	0.388436
chr9	126000001	126250000	0.477692
chr9	126250001	126500000	0.454812
chr9	126500001	126750000	0.514712
chr9	126750001	127000000	0.452152
chr9	127000001	127250000	0.470892
chr9	127250001	127500000	0.461556
chr9	127500001	127750000	0.511484
chr9	127750001	128000000	0.543104
chr9	128000001	128250000	0.522572
chr9	128250001	128500000	0.520892
chr9	128500001	128750000	0.491596
chr9	128750001	129000000	0.501816
chr9	129000001	129250000	0.537740
chr9	129250001	129500000	0.530780
chr9	129500001	129750000	0.532716
chr9	129750001	130000000	0.476696
chr9	130000001	130250000	0.490436
chr9	130250001	130500000	0.543324
chr9	130500001	130750000	0.487292
chr9	130750001	131000000	0.499312
chr9	131000001	131250000	0.480904
chr9	131250001	131500000	0.508172
chr9	131500001	131750000	0.495616
chr9	131750001	132000000	0.473900
chr9	132000001	132250000	0.488420
chr9	132250001	132500000	0.449992
chr9	132500001	132750000	0.473160
chr9	132750001	133000000	0.473808
chr9	133000001	133250000	0.525004
chr9	133250001	133500000	0.529972
chr9	133500001	133750000	0.560012
chr9	133750001	134000000	0.560560
chr9	134000001	134250000	0.539353
chr9	134250001	134500000	0.591992
chr9	134500001	134750000	0.529400
chr9	134750001	135000000	0.530580
chr9	135000001	135250000	0.533984
chr9	135250001	135500000	0.527784
chr9	135500001	135750000	0.542976
chr9	135750001	136000000	0.530652
chr9	136000001	136250000	0.570632
chr9	136250001	136500000	0.588244
chr9	136500001	136750000	0.608272
chr9	136750001	137000000	0.575164
chr9	137000001	137250000	0.609372
chr9	137250001	137500000	0.581296
chr9	137500001	137750000	0.511596
chr9	137750001	138000000	0.501536
chr9	138000001	138250000	0.484812
chr9	138250001	138394717	0.413589
chr10	1	250000	0.405850
chr10	250001	500000	0.469980
chr10	500001	750000	0.491808
chr10	750001	1000000	0.458008
chr10	1000001	1250000	0.475440
chr10	1250001	1500000	0.469416
chr10	1500001	1750000	0.476960
chr10	1750001	2000000	0.405404
chr10	2000001	2250000	0.397396
chr10	2250001	2500000	0.394572
chr10	2500001	2750000	0.398364
chr10	2750001	3000000	0.429164
chr10	3000001	3250000	0.472084
chr10	3250001	3500000	0.446220
chr10	3500001	3750000	0.423364
chr10	3750001	4000000	0.428796
chr10	4000001	4250000	0.404048
chr10	4250001	4500000	0.380248
chr10	4500001	4750000	0.372544
chr10	4750001	5000000	0.398556
chr10	5000001	5250000	0.395048
chr10	5250001	5500000	0.426900
chr10	5500001	5750000	0.469740
chr10	5750001	6000000	0.452828
chr10	6000001	6250000	0.476048
chr10	6250001	6500000	0.434996
chr10	6500001	6750000	0.418560
chr10	6750001	7000000	0.408988
chr10	7000001	7250000	0.422760
chr10	7250001	7500000	0.434656
chr10	7500001	7750000	0.440900
chr10	7750001	8000000	0.398584
chr10	8000001	8250000	0.445040
chr10	8250001	8500000	0.407140
chr10	8500001	8750000	0.385288
chr10	8750001	9000000	0.359348
chr10	9000001	9250000	0.360112
chr10	9250001	9500000	0.363612
chr10	9500001	9750000	0.357088
chr10	9750001	10000000	0.368096
chr10	10000001	10250000	0.369236
chr10	10250001	10500000	0.384168
chr10	10500001	10750000	0.402712
chr10	10750001	11000000	0.408240
chr10	11000001	11250000	0.419468
chr10	11250001	11500000	0.454656
chr10	11500001	11750000	0.422016
chr10	11750001	12000000	0.455064
chr10	12000001	12250000	0.439144
chr10	12250001	12500000	0.462596
chr10	12500001	12750000	0.446280
chr10	12750001	13000000	0.456480
chr10	13000001	13250000	0.435760
chr10	13250001	13500000	0.450604
chr10	13500001	13750000	0.439176
chr10	13750001	14000000	0.444848
chr10	14000001	14250000	0.431348
chr10	14250001	14500000	0.422252
chr10	14500001	14750000	0.430352
chr10	14750001	15000000	0.423464
chr10	15000001	15250000	0.444268
chr10	15250001	15500000	0.436848
chr10	15500001	15750000	0.403168
chr10	15750001	16000000	0.374484
chr10	16000001	16250000	0.378604
chr10	16250001	16500000	0.411100
chr10	16500001	16750000	0.410440
chr10	16750001	17000000	0.406548
chr10	17000001	17250000	0.388184
chr10	17250001	17500000	0.407272
chr10	17500001	17750000	0.402804
chr10	17750001	18000000	0.399388
chr10	18000001	18250000	0.397660
chr10	18250001	18500000	0.407644
chr10	18500001	18750000	0.399584
chr10	18750001	19000000	0.373020
chr10	19000001	19250000	0.363172
chr10	19250001	19500000	0.350508
chr10	19500001	19750000	0.369072
chr10	19750001	20000000	0.379948
chr10	20000001	20250000	0.366444
chr10	20250001	20500000	0.382392
chr10	20500001	20750000	0.389208
chr10	20750001	21000000	0.379760
chr10	21000001	21250000	0.409864
chr10	21250001	21500000	0.444848
chr10	21500001	21750000	0.405564
chr10	21750001	22000000	0.379524
chr10	22000001	22250000	0.393264
chr10	22250001	22500000	0.403936
chr10	22500001	22750000	0.415444
chr10	22750001	23000000	0.391448
chr10	23000001	23250000	0.415864
chr10	23250001	23500000	0.417460
chr10	23500001	23750000	0.393812
chr10	23750001	24000000	0.387888
chr10	24000001	24250000	0.403444
chr10	24250001	24500000	0.422080
chr10	24500001	24750000	0.410776
chr10	24750001	25000000	0.413492
chr10	25000001	25250000	0.397540
chr10	25250001	25500000	0.363124
chr10	25500001	25750000	0.390760
chr10	25750001	26000000	0.388076
chr10	26000001	26250000	0.392948
chr10	26250001	26500000	0.407520
chr10	26500001	26750000	0.414380
chr10	26750001	27000000	0.403400
chr10	27000001	27250000	0.394768
chr10	27250001	27500000	0.396840
chr10	27500001	27750000	0.395164
chr10	27750001	28000000	0.384240
chr10	28000001	28250000	0.378144
chr10	28250001	28500000	0.422272
chr10	28500001	28750000	0.416900
chr10	28750001	29000000	0.421460
chr10	29000001	29250000	0.420660
chr10	29250001	29500000	0.429120
chr10	29500001	29750000	0.434560
chr10	29750001	30000000	0.438416
chr10	30000001	30250000	0.439364
chr10	30250001	30500000	0.423016
chr10	30500001	30750000	0.440352
chr10	30750001	31000000	0.418788
chr10	31000001	31250000	0.412768
chr10	31250001	31500000	0.363608
chr10	31500001	31750000	0.418080
chr10	31750001	32000000	0.400984
chr10	32000001	32250000	0.425720
chr10	32250001	32500000	0.389448
chr10	32500001	32750000	0.376204
chr10	32750001	33000000	0.379440
chr10	33000001	33250000	0.423636
chr10	33250001	33500000	0.409252
chr10	33500001	33750000	0.412236
chr10	33750001	34000000	0.411752
chr10	34000001	34250000	0.422240
chr10	34250001	34500000	0.379608
chr10	34500001	34750000	0.407664
chr10	34750001	35000000	0.450444
chr10	35000001	35250000	0.408576
chr10	35250001	35500000	0.432680
chr10	35500001	35750000	0.432364
chr10	35750001	36000000	0.407432
chr10	36000001	36250000	0.380412
chr10	36250001	36500000	0.381552
chr10	36500001	36750000	0.390856
chr10	36750001	37000000	0.386388
chr10	37000001	37250000	0.365808
chr10	37250001	37500000	0.398484
chr10	37500001	37750000	0.413032
chr10	37750001	38000000	0.408108
chr10	38000001	38250000	0.397312
chr10	38250001	38500000	0.406436
chr10	38500001	38750000	0.399682
chr10	38750001	39000000	0.377448
chr10	39000001	39250000	0.375599
chr10	39250001	39500000	0.367918
chr10	39500001	39750000	0.378934
chr10	39750001	40000000	0.382285
chr10	40000001	40250000	0.384128
chr10	40250001	40500000	0.383717
chr10	40500001	40750000	0.384283
chr10	40750001	41000000	0.383581
chr10	41000001	41250000	0.383684
chr10	41250001	41500000	0.384090
chr10	41500001	41750000	0.378479
chr10	41750001	42000000	0.380802
chr10	42000001	42250000	0.392484
chr10	42250001	42500000	0.393728
chr10	42500001	42750000	0.406204
chr10	42750001	43000000	0.465384
chr10	43000001	43250000	0.496552
chr10	43250001	43500000	0.489428
chr10	43500001	43750000	0.433636
chr10	43750001	44000000	0.438400
chr10	44000001	44250000	0.419988
chr10	44250001	44500000	0.451856
chr10	44500001	44750000	0.397956
chr10	44750001	45000000	0.466492
chr10	45000001	45250000	0.396144
chr10	45250001	45500000	0.432880
chr10	45500001	45750000	0.402592
chr10	45750001	46000000	0.406284
chr10	46000001	46250000	0.425280
chr10	46250001	46500000	0.469532
chr10	46500001	46750000	0.425764
chr10	46750001	47000000	0.409820
chr10	47000001	47250000	0.457260
chr10	47250001	47500000	0.488636
chr10	47500001	47750000	0.399180
chr10	47750001	48000000	0.461725
chr10	48000001	48250000	0.418016
chr10	48250001	48500000	0.419996
chr10	48500001	48750000	0.459780
chr10	48750001	49000000	0.452796
chr10	49000001	49250000	0.446824
chr10	49250001	49500000	0.453188
chr10	49500001	49750000	0.453568
chr10	49750001	50000000	0.402896
chr10	50000001	50250000	0.416688
chr10	50250001	50500000	0.387992
chr10	50500001	50750000	0.415896
chr10	50750001	51000000	0.374640
chr10	51000001	51250000	0.364216
chr10	51250001	51500000	0.368476
chr10	51500001	51750000	0.366312
chr10	51750001	52000000	0.360844
chr10	52000001	52250000	0.366164
