ssp3	chr2L	18916346	27614	-	27	0,742,101,327,2408,92,262,93,99,146,15808,140,1997,124,68,258,169,1447,60,2271,318,684
CG10428	chr2L	18948883	2090	+	19	0,258,61,170,56,466,52,1027
Nedd8	chr2L	18951005	832	-	68	0,341,60,131,160,140
CG10621	chr2L	18952205	2226	-	37	0,792,160,180,66,387,481,160
CG10623	chr2L	18955480	1831	-	27	0,844,106,881
Nak	chr2L	18957731	11013	-	48	0,2949,246,2189,55,299,523,572,66,553,75,134,63,134,2663,492
Tango6	chr2L	18969027	2977	+	27	0,132,58,2202,60,525
L2HGDH	chr2L	18971992	2456	-	26	0,555,54,858,457,532
CG10431	chr2L	18974709	3478	+	26	0,138,57,2292,66,925
Swip-1	chr2L	18977518	9762	-	43	0,1251,7902,609
EMC5	chr2L	18987706	625	+	22	0,164,65,53,68,275
CG15170	chr2L	18988267	1966	-	20	0,1504,181,135,67,79
CG15169	chr2L	18991019	1390	+	19	0,1390
CG10650	chr2L	18993359	2575	-	24	0,632,145,885,580,111,66,156
CG31792	chr2L	18997447	5266	+	23	0,132,371,105,68,86,70,309,69,209,54,1580,64,470,59,266,62,930,59,303
robl37BC	chr2L	19010865	667	+	24	0,667
CG15172	chr2L	19022416	1230	+	14	0,112,489,629
Sidpn	chr2L	19027709	3071	+	43	0,396,695,312,188,1480
hook	chr2L	19030843	2655	-	92	0,398,51,177,57,53,64,119,58,561,53,774,55,235
mib2	chr2L	19034443	7098	+	69	0,557,499,198,63,105,1938,168,113,670,61,163,62,2501
Ttc19	chr2L	19043534	1614	-	23	0,349,52,148,70,164,52,779
Acn	chr2L	19045354	3463	+	62	0,1693,104,211,57,235,61,110,88,904
CG10470	chr2L	19049075	809	+	34	0,160,51,78,57,463
Rpn3	chr2L	19051789	1892	+	67	0,428,61,1403
CG10492	chr2L	19054077	4744	+	20	0,1493,58,444,179,2570
Phlpp	chr2L	19059128	4004	+	19	0,722,114,154,279,797,84,621,61,1172
CG10495	chr2L	19063294	1432	+	18	0,175,61,1196
CG17343	chr2L	19064928	4745	+	20	0,341,4174,230
CG10702	chr2L	19064831	5020	-	35	0,1907,62,304,59,354,54,129,81,242,179,1649
CG17572	chr2L	19071130	3019	-	23	0,175,118,302,1105,185,90,109,93,375,269,198
CG10700	chr2L	19077275	1753	-	18	0,1753
Lim3	chr2L	19079255	29172	-	104	0,1241,64,195,259,152,63,193,69,203,125,175,102,125,698,403,22400,553,1111,1041
CG17344	chr2L	19102043	866	+	17	0,61,63,742
amd	chr2L	19110153	3957	+	65	0,197,61,235,1194,475,478,1317
CG10561	chr2L	19114400	2170	+	33	0,166,56,221,62,1665
Ddc	chr2L	19116482	3824	-	333	0,1646,1027,1151
l(2)37Cb	chr2L	19123997	2979	-	43	0,681,67,1570,60,137,61,403
l(2)37Cd	chr2L	19127259	2067	+	33	0,133,62,202,57,130,127,1356
AsnRS	chr2L	19129468	2486	-	46	0,2217,111,158
DCTN6-p27	chr2L	19132322	775	+	36	0,94,67,614
l(2)37Cg	chr2L	19133022	2211	-	28	0,329,57,75,290,48,1108,304
brat	chr2L	19133815	45943	+	252	0,461,11517,51,12695,216,7111,122,96,274,1736,11664
CG17568	chr2L	19179748	1954	-	30	0,235,58,1355,57,249
gammaTub37C	chr2L	19183862	1864	-	218	0,711,59,591,108,203,69,123
pigeon	chr2L	19186042	3896	+	52	0,150,58,405,63,302,58,1164,56,233,59,215,70,225,81,147,117,493
CG31797	chr2L	19259431	2809	-	17	0,2809
CG17564	chr2L	19298344	1589	-	19	0,243,54,288,58,455,172,319
CG10750	chr2L	19300254	1346	+	22	0,231,62,455,55,292,50,201
dnt	chr2L	19338668	24559	-	44	0,608,78,297,118,1165,21724,569
CG13086	chr2L	19364374	1096	+	19	0,193,406,497
CG17349	chr2L	19370444	2267	+	19	0,286,65,71,59,380,996,410
CG17350	chr2L	19380929	2164	+	17	0,155,780,267,66,138,203,555
fon	chr2L	19383137	3068	-	41	0,625,118,1483,306,36,74,13,294,119
CG17549	chr2L	19387049	3026	-	24	0,342,146,232,92,75,103,274,160,96,1195,35,127,149
CG17544	chr2L	19390369	8124	-	27	0,850,218,346,55,126,101,924,507,160,111,68,4499,159
Pax	chr2L	19400752	25844	-	101	0,620,1688,656,282,684,67,40,4614,146,62,92,65,142,337,166,66,164,201,111,581,267,2608,66,1936,57,3398,323,3087,274,2653,391
Lectin-galC1	chr2L	19417446	828	+	39	0,104,69,655
Alp12	chr2L	19424049	5175	+	26	0,163,56,541,1488,597,192,34,88,2016
CG13085	chr2L	19424049	6221	+	23	0,163,2085,401,2703,869
RtcB	chr2L	19430642	1802	+	29	0,1421,60,321
Rab9	chr2L	19432573	3268	+	63	0,490,1603,195,61,919
CG10237	chr2L	19435849	6878	-	23	0,784,176,154,68,95,539,180,163,125,160,673,1697,244,251,125,1055,389
RanGAP	chr2L	19441958	5359	+	150	0,297,2696,334,59,682,70,502,77,177,56,409
Top2	chr2L	19447364	6126	-	238	0,697,81,3038,66,424,57,588,223,255,457,240
CG10026	chr2L	19454255	3468	+	20	0,308,167,250,697,506,225,160,61,95,99,345,59,179,69,248
tj	chr2L	19464266	3492	+	124	0,3492
CG10195	chr2L	19482231	2474	-	20	0,1131,64,208,57,82,115,258,67,245,53,194
CG13084	chr2L	19484929	1603	+	24	0,968,59,576
CG13083	chr2L	19487489	1202	+	27	0,888,57,257
CG10194	chr2L	19488681	1423	-	21	0,531,87,343,62,215,59,126
CG18094	chr2L	19490261	1418	+	20	0,311,61,1046
CG10189	chr2L	19491646	1607	-	22	0,1317,203,87
swm	chr2L	19493250	4728	+	36	0,132,185,390,75,466,58,2313,91,129,70,819
Top3alpha	chr2L	19498167	4101	+	39	0,226,66,634,52,462,58,2603
cyst	chr2L	19502334	6430	-	26	0,4027,1128,1275
Hasp	chr2L	19508952	8252	-	22	0,1778,56,119,62,115,145,146,54,311,58,108,72,1007,60,208,57,797,62,183,159,350,71,177,60,192,59,180,135,300,407,418,269,77
CG10132	chr2L	19518823	6630	+	20	0,336,1374,122,57,203,151,1267,65,106,57,815,60,739,64,191,60,476,57,430
CG10166	chr2L	19525433	935	-	30	0,451,68,211,57,148
CG10137	chr2L	19526685	6300	+	24	0,126,1966,168,148,1096,724,115,66,1016,56,146,53,102,60,458
CG10165	chr2L	19526909	3396	-	19	0,796,55,193,134,282,401,226,995,314
CG31697	chr2L	19535447	657	+	17	0,657
CG13082	chr2L	19538424	1316	+	18	0,1316
CG13081	chr2L	19540606	934	+	17	0,387,55,178,62,252
ref(2)P	chr2L	19542467	3081	+	221	0,521,631,1482,55,392
CG10337	chr2L	19545375	1584	-	24	0,761,66,223,221,313
Tep4	chr2L	19548506	7945	+	93	0,189,997,236,1753,732,59,427,56,338,68,554,54,2123,69,290
CG13078	chr2L	19563929	1229	+	24	0,79,319,831
CG13077	chr2L	19565862	1497	+	25	0,579,66,193,285,374
spi	chr2L	19567899	9416	-	577	0,1327,2345,196,732,111,2924,53,1598,130
msb1l	chr2L	19577700	1431	+	23	0,274,65,1092
CG10268	chr2L	19579092	1259	-	21	0,861,103,295
Hakai	chr2L	19580611	1863	-	23	0,1292,103,468
PCNA2	chr2L	19582822	1168	-	22	0,863,134,171
CG10366	chr2L	19584234	2206	+	25	0,318,77,1286,67,458
Lar	chr2L	19586622	145447	+	189	0,464,139,302,13330,74,5637,513,3528,1017,31704,46,891,132,74,162,46382,180,10026,237,61,147,81,285,292,24,12538,101,771,193,1105,151,108,137,2248,297,5895,140,96,3342,66,111,70,306,68,1976
CG10462	chr2L	19732079	3901	-	29	0,597,68,325,93,428,48,774,57,472,58,222,290,469
Nf-YB	chr2L	19736043	1045	+	35	0,165,64,308,53,455
CG10631	chr2L	19742816	14088	-	21	0,828,58,5956,60,2495,59,1083,73,259,59,330,58,146,1588,1036
CG10628	chr2L	19757244	1371	-	19	0,647,58,523,59,84
CG10463	chr2L	19758878	2108	+	24	0,65,58,151,51,301,78,1404
fbp	chr2L	19761586	2550	-	41	0,719,182,344,594,72,572,67
bsh	chr2L	19765775	3292	-	72	0,853,419,303,389,275,472,581
CdGAPr	chr2L	19774873	17009	-	29	0,2147,61,1865,71,316,66,1626,66,1274,55,405,8444,72,422,119
CG10466	chr2L	19792103	679	+	23	0,348,58,273
CG13962	chr2L	19813703	829	-	17	0,710,60,59
CG10481	chr2L	19890200	2350	-	17	0,361,60,167,60,708,61,335,99,347,62,90
Victoria	chr2L	19912937	579	-	20	0,454,57,68
sick	chr2L	19796364	162060	+	44	0,459,10521,241,18888,2405,16498,167,4445,410,5665,195,1411,171,8340,329,20434,377,8724,279,5642,222,5574,131,866,109,71,1494,7728,425,6797,560,64,145,58,303,108,27,1975,374,206,152,5898,275,9641,1534,7850,1847,71,256,65,480,61,1092
COX4	chr2L	19958712	1353	+	59	0,56,63,860,59,315
CG13965	chr2L	19961757	595	-	23	0,457,60,78
CG16772	chr2L	19962678	1166	+	27	0,76,71,1019
CG10680	chr2L	19964135	1567	+	20	0,146,57,27,60,156,62,132,64,171,52,640
CG43861	chr2L	19968683	48599	-	23	0,1778,58,798,88,585,10576,46,16724,37,17446,463
AANATL3	chr2L	20024974	837	-	25	0,837
sNPF	chr2L	20027914	28459	+	149	0,415,25747,145,57,458,142,231,66,1198
barr	chr2L	20058162	3208	-	107	0,567,72,1551,59,605,169,185
lok	chr2L	20061421	2960	+	168	0,642,84,158,239,109,80,585,59,235,59,710
vls	chr2L	20064260	1419	-	104	0,312,52,377,57,621
CG10730	chr2L	20070080	2115	-	21	0,1628,115,372
pr	chr2L	20073718	1740	-	93	0,410,62,146,434,80,107,362,64,75
neb	chr2L	20075756	13942	+	73	0,1540,10350,2052
CG10747	chr2L	20089635	1713	-	23	0,1304,58,225,21,105
Pyroxd1	chr2L	20091434	1718	+	21	0,71,106,1541
Taf13	chr2L	20093087	762	-	43	0,159,71,343,63,126
nesd	chr2L	20093971	2282	+	32	0,382,85,1501,63,251
mRpS18B	chr2L	20096328	925	-	28	0,475,62,388
Kua	chr2L	20097580	5795	+	22	0,102,173,379,836,211,1662,244,443,212,69,219,64,170,61,950
CG10651	chr2L	20133754	1169	-	19	0,527,50,392,58,142
La	chr2L	20348392	1620	-	49	0,486,71,1063
RtGEF	chr2L	20350433	14821	+	43	0,461,3072,101,1295,385,58,201,78,421,56,240,74,2635,502,421,130,866,539,1920,408,958
Ugt37A1	chr2L	20372408	1675	-	27	0,965,52,658
CG16798	chr2L	20376980	5376	-	25	0,611,210,476,111,256,121,212,302,313,2120,644
CG10947	chr2L	20385292	29508	-	24	0,2300,11499,305,14937,467
CG10949	chr2L	20415172	1746	-	31	0,934,57,755
Arpc2	chr2L	20417056	5971	+	51	0,611,2651,94,77,100,58,187,62,221,1027,92,65,110,57,559
CG15130	chr2L	20423105	1555	-	22	0,168,77,130,794,153,60,173
CG31688	chr2L	20426198	21707	+	31	0,1275,1551,137,2762,806,8327,55,53,82,395,6264
Cdc23	chr2L	20459341	2388	+	41	0,1049,58,602,60,619
CG2493	chr2L	20461584	1860	-	28	0,1860
CG15475	chr2L	20614521	1038	+	19	0,1038
CG17472	chr2L	20634514	653	+	25	0,93,71,489
CG17470	chr2L	20642305	939	-	19	0,939
phr6-4	chr2L	20643350	2441	-	39	0,1250,63,794,211,123
CG2608	chr2L	20645821	1560	+	26	0,139,83,1338
CG2611	chr2L	20650188	710	+	23	0,272,76,362
brun	chr2L	20650754	5424	-	37	0,806,65,208,60,192,59,194,62,485,56,557,54,244,59,848,54,765,63,593
CG2614	chr2L	20656425	2793	+	24	0,176,106,123,142,237,58,208,61,619,56,193,57,140,67,550
CG31678	chr2L	20659131	16810	-	23	0,1254,63,700,841,1940,68,212,81,458,3117,231,6898,576,66,305
IKKepsilon	chr2L	20676044	2935	+	77	0,69,80,195,72,1027,56,280,55,76,61,125,60,779
Cen	chr2L	20678920	2926	-	27	0,2926
CG2617	chr2L	20682367	1262	+	25	0,1262
Hr38	chr2L	20683461	31127	-	101	0,3605,183,1087,119,1146,541,314,22580,1552
CG9316	chr2L	20724208	2343	-	25	0,703,60,76,58,701,55,690
CarT	chr2L	20727150	3132	-	33	0,742,75,399,62,592,55,259,148,183,211,225,58,123
TM9SF2	chr2L	20730415	3894	-	29	0,1088,60,160,54,983,61,195,909,384
Fs(2)Ket	chr2L	20734608	16333	+	109	0,121,181,259,83,178,672,242,73,1029,68,927,62,472,216,1109,7821,2820
Amacr	chr2L	20750933	1408	-	21	0,1082,73,253
Ns4	chr2L	20752475	2180	+	25	0,215,90,329,64,1192,65,225
Rhau	chr2L	20754578	3407	-	36	0,172,58,129,55,273,54,114,54,393,61,2044
dia	chr2L	20758143	9910	+	230	0,520,1636,158,67,1617,1355,1956,57,531,77,1936
cad	chr2L	20770730	12405	+	380	0,1179,4657,54,5178,1337
Pomp	chr2L	20787655	1443	+	37	0,130,64,266,287,696
vari	chr2L	20788661	8381	-	62	0,762,162,75,60,332,72,211,55,162,69,99,446,498,449,153,1793,87,1890,98,518,390
CG9328	chr2L	20797714	16617	+	27	0,800,11459,400,2782,202,75,899
CheB38c	chr2L	20820088	779	-	23	0,242,61,177,59,240
CG9331	chr2L	20822827	4917	+	34	0,380,434,474,318,291,547,816,545,338,61,126,339,248
CG31673	chr2L	20829608	1553	+	26	0,465,207,332,58,126,64,301
Oseg5	chr2L	20832848	2992	-	31	0,607,161,528,60,380,71,228,64,457,66,370
CG31676	chr2L	20840749	8433	+	26	0,295,4298,186,3028,626
CG14402	chr2L	20849299	1688	+	17	0,1688
twit	chr2L	20852577	4536	+	34	0,241,3325,213,61,696
CG14400	chr2L	20856986	905	-	16	0,905
CG9336	chr2L	20858694	2320	+	43	0,126,345,168,391,177,780,333
CG9338	chr2L	20865214	2495	+	32	0,139,58,174,1350,774
CG14401	chr2L	20869853	1712	+	21	0,494,254,171,59,734
sky	chr2L	20871334	47597	-	39	0,2556,66,221,96,159,647,57,501,87,862,30,295,172,65,329,75,125,4309,205,70,203,2824,688,4206,213,12620,544,13345,557,1177,293
Mtp	chr2L	20919093	3783	-	53	0,299,58,168,67,541,59,931,55,800,614,191
RPA2	chr2L	20924974	1173	-	42	0,200,89,587,63,62,58,114
CG9272	chr2L	20926318	1542	-	25	0,546,56,171,65,468,64,172
CG9270	chr2L	20929455	4658	-	27	0,158,54,417,58,1210,55,1751,61,154,61,249,226,204
Itgbn	chr2L	21053032	5012	+	89	0,189,63,77,96,187,1349,751,58,196,106,1940
CG9265	chr2L	21057705	13797	-	27	0,770,865,117,89,122,58,126,74,111,2223,125,69,154,6746,927,489,473,59,200
tadr	chr2L	21075404	5649	+	22	0,311,1643,146,58,195,336,92,85,138,558,155,168,667,80,99,65,853
CG9259	chr2L	21089374	1625	+	26	0,57,59,1509
l(2)05287	chr2L	21094965	7464	-	32	0,447,3624,371,63,1175,65,179,64,655,114,384,63,260
CG9257	chr2L	21102742	1579	+	27	0,1579
Nhe2	chr2L	21104567	29688	+	39	0,441,2772,447,6264,43,59,499,1167,223,1388,264,1618,200,107,121,95,139,64,218,58,293,62,434,38,188,481,139,523,15,1207,57,95,87,66,175,702,123,719,216,1475,213,677,343,922,1980,49,2222
Dap160	chr2L	21134438	7909	-	94	0,591,246,1831,24,558,68,274,82,249,350,891,73,267,66,148,60,274,78,440,169,375,72,388,226,109
CG9253	chr2L	21143228	1918	+	35	0,275,60,259,189,1135
del	chr2L	21145136	3410	-	49	0,1749,54,1197,64,346
E2f2	chr2L	21154292	2457	-	115	0,287,66,340,121,259,206,110,62,1006
Mpp6	chr2L	21156287	1398	+	29	0,41,63,1294
Coq3	chr2L	21157432	1179	-	27	0,811,60,177,54,77
Pld3	chr2L	21158846	2057	+	28	0,54,3,294,74,1632
Nbr	chr2L	21160635	2448	-	35	0,504,58,980,55,851
CG9246	chr2L	21163640	2450	+	32	0,1064,59,1327
CG43345	chr2L	21166045	2536	-	15	0,903,54,1579
Mcm10	chr2L	21179932	2880	+	40	0,1260,60,1560
CG31624	chr2L	21199044	1331	-	19	0,916,50,66,131,168
clumsy	chr2L	21206492	5326	+	27	0,239,72,147,148,63,58,204,54,212,58,342,850,432,326,359,54,431,98,91,82,269,105,632
CG8679	chr2L	21216003	2541	-	21	0,2541
Atg18b	chr2L	21212321	8251	-	46	0,845,56,546,148,731,5612,313
CG8677	chr2L	21221311	10748	+	30	0,475,649,182,60,450,64,3231,207,1711,118,1579,53,104,414,1451
Hr39	chr2L	21237249	22426	+	107	0,171,860,285,14989,1759,224,291,68,290,759,103,54,155,488,1930
l(2)k14505	chr2L	21261167	1244	+	21	0,167,77,308,57,181,55,399
CG8671	chr2L	21262955	19835	+	24	0,224,468,139,9537,448,56,312,60,230,949,278,67,83,1390,1233,1454,564,684,206,58,1395
Mondo	chr2L	21286077	23973	-	60	0,348,63,130,585,124,63,604,57,1353,57,87,66,130,7950,117,3642,74,2249,333,715,107,3356,1763
dimm	chr2L	21331755	10400	+	105	0,271,7041,217,64,2807
Tsp39D	chr2L	21344606	13665	+	30	0,130,10740,118,509,579,57,1532
CG8665	chr2L	21371226	6769	+	28	0,130,2729,2106,416,1388
nrv3	chr2L	21379999	13320	+	58	0,479,1540,312,2124,141,682,120,3098,6,1,167,62,111,71,166,972,3268
CG17571	chr2L	20255987	1205	-	30	0,1205
CG17570	chr2L	20263418	1006	-	18	0,1006
Lamp1	chr2L	21573388	3715	+	77	0,173,1225,327,851,222,56,861
nompB	chr2L	21578291	11132	-	53	0,238,60,87,54,907,1979,200,4583,742,51,226,1558,197,53,197
CG2201	chr2L	21614231	9849	-	33	0,809,62,424,81,69,505,392,97,762,61,328,182,107,385,279,4591,715
Df31	chr2L	21626308	3624	-	70	0,1449,84,368,1457,266
Ac3	chr2L	21632586	15378	+	42	0,119,560,40,68,542,504,190,116,310,56,119,409,112,1927,128,171,159,113,139,872,380,21,364,722,286,59,73,103,76,54,226,1565,83,511,456,2375,1370
Cul2	chr2L	21658734	4964	+	54	0,227,133,178,567,225,58,1078,147,118,64,107,447,369,65,114,57,1010
CG2225	chr2L	21663805	13725	-	15	0,1790,322,87,58,315,1728,131,56,946,128,547,188,96,251,33,53,606,88,285,776,180,387,416,2593,362,827,476
eEF2	chr2L	21677912	4252	-	81	0,1490,81,697,576,528,59,215,480,126
nolo	chr2L	21684105	44946	+	32	0,234,206,366,3562,79,12119,111,72,326,583,175,2520,145,5960,130,387,103,131,96,1358,198,61,281,3016,1169,67,112,1841,130,479,148,88,123,4586,378,1560,357,60,151,454,1024
step	chr2L	21740040	17426	-	95	0,1695,59,214,66,206,243,175,77,100,97,99,767,133,2180,1181,5886,596,2739,74,536,303
CG1416	chr2L	21758009	2991	+	36	0,350,82,637,152,136,1113,521
CG31612	chr2L	21762313	33134	-	28	0,586,3063,198,6839,2447,19799,202
CG11630	chr2L	21782045	2020	-	16	0,2020
tsh	chr2L	21828592	8419	+	284	0,1266,3512,3271,175,195
CG11629	chr2L	21896665	1624	-	15	0,1624
CG1421	chr2L	21902992	747	+	14	0,747
CG1428	chr2L	21906288	2031	+	16	0,2031
CG11634	chr2L	21916299	4025	+	16	0,1151,2078,796
CG2528	chr2L	21974748	18185	-	25	0,127,53,2875,1518,283,1875,253,9112,2089
ttm3	chr2L	22079631	1107	+	23	0,1107
CG10834	chr2L	22106861	443	-	17	0,443
CG6675	chr2L	22108963	1486	+	24	0,198,61,1227
CG3651	chr2L	22121337	5277	+	19	0,76,426,341,70,1431,59,288,61,127,565,1833
CG42748	chr2L	22131220	35001	+	35	0,227,55,197,2633,775,5013,243,355,253,623,174,62,2450,1390,1326,6578,132,1091,611,1212,435,1436,2857,329,4544
Clamp	chr2L	22165719	3424	-	56	0,1268,62,204,49,274,60,430,53,201,59,264,244,256
CG3635	chr2L	22175414	8577	+	27	0,188,7135,729,61,464
Ir40a	chr2L	22189525	24851	-	34	0,162,57,230,6276,505,1102,332,101,263,14171,424,57,264,61,569,63,214
CG3262	chr2L	22239915	7073	+	28	0,188,50,6835
RpL21	chr2L	22247110	765	-	47	0,611,61,93
Tif-IA	chr2L	22249875	8385	+	48	0,439,57,482,2340,492,60,176,3731,250,57,301
TpnC41C	chr2R	5065236	4974	-	63	0,1227,64,396,53,28,2977,229
CG3107	chr2R	5090580	4510	+	33	0,162,261,797,71,605,50,2564
gus	chr2R	5116989	11332	-	49	0,813,2960,1078,142,265,5978,96
Atf6	chr2R	5144732	10024	+	56	0,126,2307,1991,3632,1968
Nipped-A	chr2R	5177964	73058	-	120	0,658,1927,1218,1739,120,497,537,914,2782,5200,151,1200,287,56,1587,973,296,361,1393,1585,618,1688,204,49,135,54,85,6223,373,1454,139,4877,91,24460,167,322,198,3369,186,4591,294
d4	chr2R	5259003	36962	+	42	0,221,574,373,3776,48,30067,650,84,267,52,850
sxc	chr2R	5307287	22268	+	106	0,365,8616,211,3528,184,56,69,102,197,5188,196,63,1729,56,181,981,546
CG10465	chr2R	5339705	1290	-	23	0,807,49,434
CG10395	chr2R	5350476	1496	+	27	0,345,58,1093
COX4L	chr2R	5353993	730	+	32	0,730
CG10417	chr2R	5360330	2774	-	31	0,635,53,531,49,969,60,128,74,275
stw	chr2R	5413743	42352	+	54	0,338,2014,322,7332,490,11412,761,3157,185,855,196,52,213,5464,231,62,1147,5306,196,82,736,126,1675
CG30440	chr2R	5468318	27543	-	35	0,125,6221,444,8734,198,67,318,51,177,1217,96,6033,114,1777,1971
TpnC4	chr2R	5503436	4430	-	59	0,212,2589,21,54,399,49,34,889,183
hrm	chr2R	5640914	11901	-	30	0,2621,56,127,98,225,3680,103,4674,317
CG1344	chr2R	5653675	3103	+	23	0,241,52,2810
Not3	chr2R	5656405	6817	-	66	0,904,62,210,61,575,2383,147,59,351,61,70,70,810,58,150,79,98,65,604
CG8245	chr2R	5668382	1604	+	23	0,126,167,323,60,361,61,506
kune	chr2R	5671740	1060	+	45	0,1060
scaf	chr2R	5676749	14974	-	49	0,1260,1217,269,62,153,55,752,4286,174,2698,363,2749,419,445,72
Cndp2	chr2R	5697871	2341	+	32	0,137,447,769,61,68,61,265,57,252,54,170
ap	chr2R	5706201	21324	-	438	0,1905,76,197,231,257,58,174,59,134,7356,140,493,217,56,212,8054,1012,621,72
CG7791	chr2R	5758064	2343	-	24	0,1466,53,530,64,230
Gp210	chr2R	5760861	13463	+	47	0,201,71,1060,400,1368,59,751,59,318,339,132,60,200,60,264,249,126,112,106,488,122,56,99,58,234,60,147,1282,153,974,136,200,51,1059,75,76,2258
ZnT41F	chr2R	5774775	8083	-	39	0,295,55,71,63,170,300,127,465,270,772,154,194,163,114,138,74,513,3585,560
Or42a	chr2R	5791440	1527	-	97	0,142,62,358,185,780
Tsp42A	chr2R	5795412	1298	+	21	0,936,36,64,61,201
Or42b	chr2R	5797194	1318	-	103	0,75,64,358,54,767
CG43366	chr2R	5893894	37469	+	29	0,487,7675,64,18650,473,3432,6688
CG7882	chr2R	5957620	2563	+	26	0,342,56,111,55,759,62,213,58,103,66,738
CG7881	chr2R	5960274	6582	-	23	0,1430,253,1074,62,137,3460,166
BubR1	chr2R	5969098	5287	-	140	0,589,60,248,162,2964,376,396,63,429
mle	chr2R	5974856	5922	-	334	0,2612,518,691,641,319,63,859,59,160
Src42A	chr2R	5981843	30952	+	184	0,865,3863,95,6325,386,4386,3660,7639,122,86,85,67,79,877,169,62,159,163,178,61,167,65,1393
Act42A	chr2R	6013909	1780	-	253	0,1513,154,113
Pngl	chr2R	6017738	2957	+	35	0,470,55,92,62,836,55,85,59,97,56,1090
Strica	chr2R	6020310	2834	-	77	0,1101,59,412,55,1207
SCAP	chr2R	6026272	10116	-	42	0,576,66,355,56,203,62,2269,2238,184,65,375,2519,1148
CG14591	chr2R	6036556	4091	-	24	0,848,256,101,56,193,60,376,1635,253,191,122
Tbce	chr2R	6042531	2433	+	33	0,118,5,369,69,473,49,424,57,283,55,531
CG7856	chr2R	6057356	2202	-	19	0,2202
CCHa2-R	chr2R	6050948	17732	+	49	0,415,11216,618,1426,220,60,167,804,194,105,121,1005,1026,181,174
l(2)k09848	chr2R	6074470	1897	-	32	0,530,63,1051,56,197
CG7849	chr2R	6076909	1179	+	21	0,196,55,213,49,666
SmydA-5	chr2R	6078640	1932	-	23	0,1536,55,341
Ars2	chr2R	6080827	4798	-	56	0,588,320,105,71,1973,56,67,161,222,117,280,59,185,54,351,113,76
EcR	chr2R	6087872	81215	-	692	0,5861,63,153,60,144,403,515,27810,966,7218,857,19907,167,72,482,3607,257,515,200,11626,332
CG14589	chr2R	6137302	1109	+	18	0,511,175,277,52,94
Cyp6w1	chr2R	6173683	2512	+	55	0,488,120,1904
CG8343	chr2R	6179725	631	+	28	0,631
CG11211	chr2R	6180925	701	-	24	0,330,51,109,57,154
Ptr	chr2R	6181747	14573	-	32	0,2601,60,314,557,339,65,164,59,180,68,182,138,215,1380,1161,60,131,6230,669
eIF3f2	chr2R	6200852	1104	+	28	0,169,56,879
CG30431	chr2R	6202724	2500	+	30	0,643,651,1206
CG17994	chr2R	6207218	2250	-	20	0,1101,488,661
bin3	chr2R	6214567	26035	+	50	0,184,6288,237,8239,142,3598,1052,461,1291,1283,199,61,1070,91,147,72,1620
tomboy40	chr2R	6225633	1251	+	29	0,1251
Pld	chr2R	6242003	13263	+	47	0,749,2759,66,686,321,2827,607,320,514,223,777,85,1235,57,126,252,338,64,245,590,422
jing	chr2R	6502005	119787	+	107	0,1683,106798,412,2869,103,234,1637,195,1609,65,562,68,148,175,178,61,2990
CG15233	chr2R	6600043	935	-	17	0,581,59,189,54,52
Trap1	chr2R	6633646	2616	-	50	0,302,62,1768,76,408
Bap170	chr2R	6636511	5847	+	61	0,419,64,1016,170,2807,297,1074
Fmo-2	chr2R	6642417	2681	-	33	0,466,119,539,670,172,110,190,58,163,61,133
geminin	chr2R	6655462	1132	-	63	0,992,71,69
sced	chr2R	6657325	3299	+	35	0,3299
Dpit47	chr2R	6660644	1474	-	24	0,597,57,820
CG15908	chr2R	6668149	589	+	20	0,107,52,430
CG9410	chr2R	6669023	1053	+	22	0,411,57,585
Hsepi	chr2R	6670153	3219	-	26	0,1245,109,1379,56,430
PGAP3	chr2R	6673603	1458	+	19	0,214,56,317,70,801
CG17266	chr2R	6675027	974	-	30	0,513,66,395
CG15909	chr2R	6683185	1525	+	16	0,70,60,1395
Tdc1	chr2R	6677000	3391	-	48	0,834,122,1105,988,342
Rpp25	chr2R	6675821	17341	+	24	0,91,4233,585,10967,128,56,182,56,117,56,870
CG3270	chr2R	6693429	1758	+	26	0,223,309,1226
Mob4	chr2R	6695113	1548	-	42	0,730,48,374,74,322
Rab2	chr2R	6696738	2731	+	79	0,191,486,160,473,337,60,1024
chk	chr2R	6699694	16198	-	28	0,1123,64,241,67,182,441,110,464,2200,648,964,1446,332,4106,202,2819,789
Zip42C.1	chr2R	6716341	1366	-	45	0,241,76,1049
Zip42C.2	chr2R	6718195	1338	-	32	0,386,60,892
phtf	chr2R	6741898	4243	+	29	0,251,555,65,71,140,56,508,48,947,59,179,60,357,58,889
Eb1	chr2R	6749226	7074	+	206	0,163,126,69,2059,70,355,163,400,153,58,146,238,277,676,259,263,143,54,83,63,73,67,1116
CG3420	chr2R	6756295	914	-	19	0,186,61,94,76,145,62,290
CG9436	chr2R	6757600	1303	-	29	0,1303
Cyp6a2	chr2R	6779748	1743	-	104	0,513,69,1161
Epac	chr2R	6759714	39227	-	53	0,3060,59,350,283,134,220,171,59,254,70,362,799,162,237,177,939,145,219,146,561,193,54,142,68,87,260,98,284,52,72,327,3881,147,2563,561,11551,562,3292,95,68,143,4284,507,1357,172
SdhB	chr2R	6807625	1547	+	69	0,192,272,437,56,590
CG15237	chr2R	6809043	723	-	23	0,313,67,88,58,197
